ID,Geslacht,Leeftijd,Cijfersoort,Perioden,Rokers_1,ZwareRokersOnderBevolking_2,ZwareRokersOnderRokers_3,DagelijkseRokers_4,SigarettenPerDagPerPersoonBevolking_5,SigarettenPerDagPerRoker_6,RookjarenHuidigeRokers_7,RookjarenExSigarettenrokers_8,StopjarenExSigarettenrokers_9,DrinktGeenAlcohol_10,ZwareDrinker_11,OvermatigeDrinker_12,PerPersoon_13,PerDrinker_14,OpgegevenLengte20JaarOfOuder_15,KleinerOfGelijk152Cm_16,k_153Tot158Cm_17,k_158Tot163Cm_18,k_163Tot168Cm_19,k_168Tot173Cm_20,k_173Tot178Cm_21,k_178Tot183Cm_22,k_183Tot188Cm_23,k_188Tot193Cm_24,k_193Tot198Cm_25,GroterOfGelijk198Cm_26,OpgegevenGewicht20JaarOfOuder_27,LichterOfGelijk47Kg_28,k_48Tot53Kg_29,k_53Tot58Kg_30,k_58Tot63Kg_31,k_63Tot68Kg_32,k_68Tot73Kg_33,k_73Tot78Kg_34,k_78Tot83Kg_35,k_83Tot88Kg_36,k_88Tot93Kg_37,k_93Tot98Kg_38,ZwaarderOfGelijk98Kg_39,Ondergewicht_40,NormaalGewicht_41,Overgewicht_42,MatigOvergewicht_43,ErnstigOvergewicht_44,GebruikAnticonceptiepil16Tot50Jaar_45,CervixUitstrijkjeVrouwenOuderDan19_46,MammografieVrouwenOuderDan29_47,PSATestMannenOuderDan39_48,Griepvaccinatie16JaarEnOuder_49,WoonWerkOfWoonSchoolVerkeer_50,WerkzaamhedenOpWerkOfSchool_51,HuishoudelijkeWerkzaamheden_52,Vrijetijdsactiviteiten_53,TotaalSportbeoefening_54,GemiddeldAantalMinutenVoetbal_55,GemiddeldAantalMinutenTennis_56,GemiddeldAantalMinutenZwemmen_57,GemiddeldAantalMinutenFitness_58,GemiddeldAantalMinutenOverigeSporten_59,TotaalLichamelijkeActiviteitPerWeek_60,LichtInspannendeActiviteitPW_61,MatigInspannendeActiviteitPW_62,ZwaarInspannendeActiviteitPW_63,VoldoenAanNormGezondBewegen_64
219,4000 ,60400,1,2013JJ00,22.4,3.7,16.6,15.4,1.9,8.4,18.2,10.3,7.6,25.5,6.4,2.9,0.4,0.6,169.5,1.1,3.7,13.9,16.6,28.3,21.3,11.7,3.4,0.1,0.0,0.0,70.5,1.4,3.0,7.4,15.1,17.6,19.3,10.6,9.7,6.7,3.6,1.1,4.4,3.5,57.8,38.8,27.8,11.0,30.0,82.1,9.4,,7.9,86.0,1286.0,1262.0,299.0,110.0,0.0,5.0,3.0,41.0,61.0,3043.0,2420.0,588.0,35.0,48.0
220,4000 ,60400,2,2010JJ00,1.3,0.5,2.0,1.2,0.2,0.5,0.3,0.4,0.4,1.9,0.6,0.3,0.0,0.0,0.2,0.3,0.6,1.0,1.3,1.4,1.2,1.0,0.4,0.1,0.0,0.0,0.4,0.3,0.6,0.9,1.3,1.2,1.2,0.9,0.9,0.6,0.5,0.5,0.5,0.5,1.5,1.5,1.3,0.9,1.4,1.7,1.3,,,5.0,36.0,36.0,15.0,10.0,1.0,2.0,1.0,4.0,9.0,51.0,44.0,25.0,6.0,2.3
221,4000 ,60400,2,2011JJ00,1.5,0.6,2.2,1.3,0.2,0.5,0.3,0.4,0.4,2.0,0.5,0.4,0.0,0.0,0.2,0.4,0.7,1.0,1.4,1.5,1.4,1.1,0.5,0.1,0.1,0.0,0.4,0.2,0.7,1.0,1.2,1.3,1.3,1.0,1.0,0.8,0.6,0.4,0.6,0.5,1.6,1.6,1.5,1.0,1.5,1.9,1.3,,,6.0,44.0,35.0,19.0,10.0,1.0,2.0,1.0,4.0,9.0,56.0,51.0,28.0,7.0,2.5
222,4000 ,60400,2,2012JJ00,1.4,0.5,2.1,1.2,0.2,0.5,0.3,0.4,0.3,1.9,1.2,0.8,0.0,0.0,0.2,0.3,0.6,1.1,1.4,1.6,1.4,1.1,0.6,0.2,,,0.4,0.3,0.5,1.0,1.4,1.3,1.3,1.1,1.0,0.8,0.7,0.5,0.7,0.5,1.7,1.6,1.5,1.1,1.6,1.9,1.4,,1.3,14.0,45.0,51.0,24.0,11.0,1.0,2.0,1.0,5.0,9.0,65.0,59.0,33.0,4.0,2.4
223,4000 ,60400,2,2013JJ00,1.4,0.7,2.7,1.2,0.2,0.6,0.4,0.4,0.4,2.0,1.2,0.8,0.0,0.0,0.3,0.4,0.7,1.2,1.3,1.6,1.4,1.1,0.6,0.1,0.0,0.0,0.5,0.4,0.6,0.9,1.3,1.3,1.4,1.1,1.0,0.9,0.7,0.4,0.7,0.6,1.7,1.7,1.6,1.1,1.6,1.8,1.4,,1.3,8.0,42.0,50.0,15.0,8.0,0.0,1.0,1.0,5.0,7.0,61.0,55.0,30.0,4.0,2.4
224,4000 ,60500,1,2010JJ00,26.3,5.8,22.0,22.1,3.1,11.6,27.4,12.8,15.0,23.2,2.2,2.2,0.6,0.8,168.6,1.6,3.6,13.0,22.6,30.4,18.6,8.4,1.5,0.3,0.1,0.0,71.0,0.4,2.7,7.3,15.6,16.8,18.4,12.9,9.8,5.4,4.2,2.3,4.1,1.6,57.3,41.1,28.1,13.0,23.5,85.0,17.8,,,65.0,833.0,1011.0,403.0,130.0,1.0,9.0,5.0,33.0,82.0,2442.0,1815.0,594.0,33.0,63.1
225,4000 ,60500,1,2011JJ00,24.9,6.3,25.5,20.8,2.9,11.6,27.2,12.4,14.8,24.4,3.6,1.3,0.6,0.8,168.8,0.8,4.2,12.6,23.4,30.3,16.7,9.3,2.3,0.3,0.1,0.0,71.2,0.7,2.8,7.4,14.5,18.4,17.5,11.9,9.0,6.8,4.4,2.2,4.2,1.3,56.5,42.2,30.2,12.0,23.1,87.4,18.6,,,64.0,887.0,918.0,336.0,135.0,1.0,9.0,5.0,38.0,83.0,2340.0,1721.0,582.0,37.0,59.8
226,4000 ,60500,1,2012JJ00,23.2,4.5,19.4,19.2,2.5,10.8,26.9,14.1,13.7,20.9,8.5,5.8,0.6,0.8,168.9,1.4,4.4,11.7,22.6,29.4,19.1,8.7,2.5,0.2,0.1,0.0,71.7,0.7,2.1,7.4,14.4,16.7,19.5,11.5,11.2,5.0,4.7,2.0,4.8,1.2,56.7,42.1,29.4,12.7,21.6,84.2,19.0,,14.3,103.0,1201.0,1116.0,405.0,107.0,0.0,6.0,6.0,41.0,53.0,2932.0,2218.0,683.0,31.0,53.9
227,4000 ,60500,1,2013JJ00,23.6,4.3,18.2,19.3,2.4,10.0,27.2,14.2,14.0,19.1,8.2,6.9,0.6,0.8,168.6,1.8,4.1,10.3,24.5,30.7,17.6,8.9,1.8,0.4,0.0,0.0,71.0,0.3,3.1,8.7,14.3,17.7,17.3,11.2,11.4,5.9,4.3,1.8,4.0,1.6,56.8,41.5,29.5,12.1,22.7,86.4,18.9,,9.4,119.0,1238.0,1075.0,409.0,118.0,0.0,6.0,3.0,43.0,66.0,2960.0,2242.0,669.0,49.0,56.1
228,4000 ,60500,2,2010JJ00,1.2,0.7,2.3,1.2,0.2,0.5,0.3,0.5,0.5,1.6,0.6,0.6,0.0,0.0,0.2,0.4,0.5,1.0,1.2,1.3,1.1,0.8,0.4,0.2,0.1,0.0,0.4,0.2,0.5,0.8,1.0,1.1,1.1,1.0,0.9,0.7,0.6,0.4,0.6,0.4,1.4,1.4,1.3,1.0,1.2,1.4,1.5,,,5.0,32.0,30.0,17.0,10.0,1.0,2.0,1.0,3.0,9.0,46.0,40.0,23.0,4.0,2.0
229,4000 ,60500,2,2011JJ00,1.3,0.7,2.6,1.2,0.2,0.5,0.4,0.5,0.5,1.8,0.8,0.5,0.0,0.0,0.2,0.3,0.6,1.0,1.3,1.4,1.1,0.9,0.5,0.2,0.1,0.0,0.4,0.3,0.5,0.8,1.1,1.2,1.2,1.0,0.9,0.8,0.6,0.5,0.6,0.3,1.5,1.5,1.4,1.0,1.3,1.4,1.6,,,5.0,39.0,29.0,16.0,10.0,1.0,2.0,1.0,4.0,9.0,50.0,43.0,26.0,4.0,2.2
230,4000 ,60500,2,2012JJ00,1.3,0.6,2.5,1.2,0.2,0.5,0.4,0.5,0.5,1.7,1.2,1.0,0.0,0.1,0.2,0.4,0.6,1.0,1.3,1.4,1.2,0.9,0.5,0.1,0.1,,0.4,0.3,0.4,0.8,1.1,1.2,1.2,1.0,1.0,0.7,0.7,0.4,0.7,0.3,1.5,1.5,1.4,1.0,1.2,1.5,1.6,,1.5,9.0,37.0,40.0,19.0,7.0,0.0,2.0,1.0,4.0,5.0,56.0,49.0,30.0,3.0,2.1
231,4000 ,60500,2,2013JJ00,1.3,0.6,2.5,1.2,0.2,0.5,0.4,0.5,0.5,1.7,1.2,1.1,0.0,0.0,0.2,0.4,0.6,1.0,1.4,1.5,1.2,0.9,0.4,0.2,0.0,0.0,0.4,0.2,0.5,0.9,1.1,1.2,1.2,1.0,1.0,0.7,0.6,0.4,0.6,0.4,1.6,1.6,1.4,1.0,1.3,1.5,1.7,,1.3,10.0,38.0,38.0,19.0,8.0,0.0,1.0,1.0,4.0,7.0,54.0,47.0,31.0,6.0,2.1
232,4000 ,16250,1,2010JJ00,28.0,6.1,21.7,23.8,3.4,12.3,35.3,15.6,20.2,18.9,3.6,3.1,0.8,1.1,167.2,2.0,5.9,14.6,26.7,30.2,12.7,6.2,1.6,0.1,0.0,0.0,70.5,1.0,3.7,7.5,17.4,16.0,17.6,10.8,10.3,5.8,3.6,2.6,3.7,2.0,53.9,44.1,31.9,12.2,,84.5,78.9,,,46.0,715.0,1010.0,429.0,142.0,0.0,8.0,6.0,51.0,77.0,2342.0,1784.0,534.0,23.0,56.8
233,4000 ,16250,1,2011JJ00,28.7,7.3,25.6,24.8,3.4,12.0,34.7,16.1,19.7,20.9,5.5,5.8,0.9,1.1,167.5,2.4,5.8,13.6,25.5,30.7,14.7,6.3,0.9,0.1,0.0,0.0,71.9,0.8,3.2,8.3,13.8,14.7,17.4,12.0,9.7,7.3,5.6,2.3,5.0,1.9,49.3,48.8,31.7,17.1,,83.4,84.6,,,56.0,746.0,931.0,399.0,135.0,0.0,6.0,8.0,38.0,84.0,2267.0,1594.0,652.0,21.0,59.6
234,4000 ,16250,1,2012JJ00,26.3,5.4,20.8,22.5,2.9,11.3,35.4,16.3,19.1,18.1,9.5,8.7,0.7,0.9,167.9,1.7,3.5,16.7,23.0,28.3,18.5,7.3,0.9,0.0,0.2,0.0,71.5,0.5,2.6,6.7,15.1,18.3,17.3,12.1,10.4,6.7,3.0,2.8,4.3,2.0,52.8,45.2,29.8,15.4,,82.7,77.0,,18.2,103.0,1204.0,1070.0,423.0,103.0,0.0,8.0,6.0,36.0,54.0,2904.0,2212.0,669.0,23.0,48.6
235,4000 ,16250,1,2013JJ00,27.3,5.6,20.6,24.0,3.1,11.5,35.4,17.3,18.6,19.0,11.5,10.4,0.8,1.0,167.8,1.0,4.4,15.7,24.4,32.9,14.0,6.1,1.3,0.1,0.2,0.0,71.5,0.2,2.2,7.8,12.3,17.4,18.2,14.6,10.6,6.9,5.0,1.6,3.1,1.2,50.3,48.5,36.4,12.0,,82.1,81.9,,16.3,118.0,1079.0,1083.0,442.0,116.0,3.0,7.0,6.0,50.0,51.0,2837.0,2143.0,666.0,29.0,48.3
236,4000 ,16250,2,2010JJ00,1.9,1.0,3.2,1.8,0.3,0.7,0.4,0.7,0.7,2.3,1.1,1.0,0.1,0.1,0.3,0.6,1.0,1.5,1.9,1.9,1.4,1.0,0.5,0.2,0.0,0.0,0.6,0.4,0.8,1.1,1.6,1.6,1.6,1.3,1.3,1.0,0.8,0.7,0.8,0.6,2.1,2.1,2.0,1.4,,2.1,2.4,,,5.0,44.0,44.0,25.0,16.0,0.0,2.0,1.0,8.0,13.0,63.0,54.0,29.0,5.0,3.1
237,4000 ,16250,2,2011JJ00,2.0,1.1,3.6,1.9,0.3,0.6,0.5,0.8,0.8,2.5,1.4,1.5,0.1,0.1,0.3,0.7,1.1,1.6,2.0,2.1,1.6,1.1,0.4,0.2,0.0,0.0,0.6,0.4,0.8,1.2,1.6,1.6,1.7,1.5,1.3,1.2,1.0,0.7,1.0,0.6,2.3,2.3,2.1,1.7,,2.3,2.2,,,6.0,48.0,41.0,25.0,13.0,0.0,2.0,3.0,5.0,11.0,72.0,58.0,40.0,5.0,3.2
238,4000 ,16250,2,2012JJ00,1.9,1.0,3.5,1.8,0.3,0.7,0.4,0.8,0.8,2.3,1.8,1.7,0.1,0.1,0.3,0.6,0.8,1.7,1.9,2.0,1.8,1.2,0.4,,0.2,,0.6,0.3,0.7,1.1,1.6,1.8,1.7,1.5,1.4,1.1,0.8,0.7,0.9,0.6,2.3,2.3,2.1,1.6,,2.3,2.6,,2.5,16.0,58.0,57.0,26.0,12.0,0.0,3.0,1.0,5.0,10.0,84.0,76.0,48.0,5.0,3.1
239,4000 ,16250,2,2013JJ00,2.0,1.0,3.5,1.9,0.3,0.7,0.5,0.8,0.8,2.4,2.0,1.9,0.1,0.1,0.3,0.5,0.9,1.7,2.0,2.2,1.6,1.1,0.5,0.2,0.2,0.0,0.5,0.2,0.7,1.2,1.5,1.7,1.8,1.6,1.4,1.2,1.0,0.6,0.8,0.5,2.3,2.3,2.2,1.5,,2.4,2.3,,2.3,19.0,52.0,49.0,26.0,12.0,3.0,2.0,1.0,6.0,9.0,76.0,67.0,41.0,5.0,3.0
240,4000 ,53900,1,2010JJ00,23.0,5.2,22.6,19.3,2.9,12.5,40.6,18.7,23.3,21.0,5.3,6.0,0.9,1.2,166.5,1.7,6.4,17.0,30.7,27.1,12.1,4.8,0.3,0.0,0.0,0.0,72.2,0.4,2.1,6.9,12.7,15.7,19.3,13.0,11.7,5.7,4.9,3.6,4.0,0.8,46.2,53.0,36.6,16.4,,72.1,91.3,,,25.0,405.0,994.0,503.0,123.0,0.0,8.0,8.0,34.0,72.0,2049.0,1233.0,456.0,359.0,74.6
241,4000 ,53900,1,2011JJ00,23.5,5.8,24.9,20.9,2.9,12.4,41.0,20.1,21.7,23.1,3.4,4.4,0.9,1.2,166.5,1.7,6.9,17.6,27.5,29.0,12.1,4.3,0.6,0.2,0.0,0.0,70.9,0.5,2.8,7.8,15.3,14.5,21.0,13.1,10.9,3.9,4.5,2.4,3.3,1.1,48.9,50.0,35.8,14.1,,71.3,86.6,,,40.0,446.0,1050.0,486.0,130.0,0.0,9.0,6.0,33.0,81.0,2152.0,1282.0,515.0,355.0,74.4
242,4000 ,53900,1,2012JJ00,20.0,4.7,23.8,17.9,2.4,12.0,41.2,19.4,22.9,18.0,12.1,12.9,0.9,1.1,166.7,2.0,5.1,18.2,27.7,29.3,11.6,5.1,1.0,0.0,0.0,0.0,71.1,0.6,3.0,7.3,15.3,16.9,18.5,12.8,10.4,4.4,3.5,2.2,4.9,1.2,50.4,48.3,34.0,14.3,,73.8,91.3,,39.4,85.0,721.0,1121.0,491.0,112.0,0.0,7.0,7.0,30.0,68.0,2531.0,1598.0,644.0,290.0,75.2
243,4000 ,53900,1,2013JJ00,20.5,5.2,25.3,17.7,2.4,11.5,42.2,21.0,21.4,20.4,11.5,11.4,0.8,1.1,166.6,1.9,6.6,17.5,26.9,27.3,14.9,3.8,0.9,0.0,0.1,0.0,71.4,1.0,2.3,7.5,15.5,15.8,17.7,11.7,12.0,4.7,4.4,3.0,4.2,2.1,46.9,51.0,34.8,16.2,,73.1,87.0,,33.7,82.0,789.0,1146.0,549.0,110.0,0.0,7.0,8.0,35.0,60.0,2676.0,1638.0,720.0,318.0,77.1
244,4000 ,53900,2,2010JJ00,1.3,0.7,2.7,1.2,0.3,1.1,0.4,0.6,0.6,1.7,1.0,1.1,0.0,0.1,0.2,0.4,0.8,1.2,1.4,1.4,1.0,0.7,0.2,0.0,0.0,0.0,0.4,0.2,0.5,0.8,1.0,1.1,1.2,1.1,1.0,0.7,0.7,0.6,0.6,0.3,1.6,1.6,1.5,1.2,,1.9,1.2,,,3.0,28.0,33.0,22.0,10.0,0.0,2.0,2.0,4.0,9.0,51.0,37.0,21.0,18.0,1.9
245,4000 ,53900,2,2011JJ00,1.4,0.8,2.9,1.3,0.2,0.6,0.4,0.7,0.6,1.9,0.8,1.0,0.0,0.1,0.2,0.4,0.8,1.3,1.5,1.5,1.1,0.7,0.3,0.1,0.0,0.0,0.4,0.2,0.5,0.9,1.2,1.2,1.3,1.1,1.0,0.6,0.7,0.5,0.6,0.3,1.6,1.7,1.6,1.1,,2.1,1.6,,,4.0,33.0,37.0,24.0,12.0,0.0,2.0,2.0,4.0,10.0,57.0,40.0,28.0,19.0,2.1
246,4000 ,53900,2,2012JJ00,1.3,0.7,3.1,1.3,0.2,0.7,0.5,0.6,0.6,1.7,1.5,1.5,0.0,0.1,0.2,0.5,0.7,1.3,1.5,1.5,1.1,0.7,0.3,,,,0.4,0.3,0.6,0.9,1.2,1.3,1.3,1.1,1.0,0.7,0.6,0.5,0.7,0.4,1.7,1.7,1.6,1.2,,2.0,1.3,,2.3,10.0,40.0,39.0,22.0,10.0,0.0,2.0,1.0,4.0,9.0,61.0,48.0,29.0,16.0,2.0
247,4000 ,53900,2,2013JJ00,1.4,0.7,3.2,1.3,0.2,0.6,0.3,0.7,0.6,1.8,1.5,1.5,0.1,0.1,0.2,0.5,0.9,1.3,1.5,1.5,1.2,0.7,0.3,0.0,0.1,0.0,0.4,0.3,0.5,0.9,1.2,1.2,1.3,1.1,1.1,0.7,0.7,0.6,0.7,0.5,1.7,1.7,1.6,1.3,,2.0,1.6,,2.3,11.0,39.0,41.0,26.0,10.0,0.0,2.0,2.0,4.0,8.0,64.0,47.0,35.0,21.0,1.9
248,4000 ,53925,1,2010JJ00,17.7,3.5,19.9,15.2,1.9,11.1,48.8,22.0,26.9,26.4,1.6,4.8,0.8,1.2,165.0,1.5,10.3,21.2,30.8,24.4,9.7,2.1,0.1,0.0,0.0,0.0,71.4,0.6,1.9,6.4,16.9,13.5,20.1,14.3,11.2,5.8,3.3,2.2,3.7,0.8,41.1,58.0,42.0,16.1,,26.4,88.0,,,0.0,14.0,920.0,515.0,102.0,0.0,6.0,10.0,20.0,67.0,1553.0,842.0,357.0,354.0,66.6
249,4000 ,53925,1,2011JJ00,15.2,2.7,18.2,13.6,1.5,9.9,47.5,22.6,26.3,27.5,2.4,6.0,0.8,1.2,164.6,3.0,8.1,24.1,30.6,24.9,7.3,1.8,0.1,0.0,0.0,0.0,70.6,0.7,4.9,6.5,11.7,19.0,19.4,12.4,10.5,5.8,3.8,2.9,2.4,2.1,43.4,54.5,35.8,18.6,,27.3,83.4,,,0.0,5.0,916.0,487.0,106.0,0.0,12.0,6.0,25.0,62.0,1514.0,821.0,356.0,337.0,64.9
250,4000 ,53925,1,2012JJ00,14.2,2.8,19.4,12.3,1.6,11.1,50.3,24.4,25.2,21.4,10.4,10.3,0.8,1.1,165.3,2.7,8.4,21.2,28.2,26.9,9.3,2.7,0.5,0.0,0.0,0.0,71.5,1.1,2.2,7.6,12.4,14.8,21.8,10.9,12.7,6.3,5.2,1.6,3.5,1.8,42.5,55.6,38.2,17.4,,25.6,87.2,,70.2,47.0,81.0,1129.0,572.0,109.0,0.0,9.0,20.0,28.0,51.0,1938.0,1084.0,555.0,299.0,73.4
251,4000 ,53925,1,2013JJ00,13.8,1.7,12.5,11.7,1.3,9.4,49.6,23.8,26.0,21.7,8.3,9.2,0.8,1.1,165.5,2.9,5.8,19.8,31.8,26.3,10.2,2.9,0.1,0.0,0.0,0.0,71.7,0.5,3.1,7.4,12.6,17.7,17.7,13.5,9.1,6.8,4.3,3.3,4.0,1.8,43.2,55.0,37.0,18.0,,29.9,86.7,,63.4,24.0,87.0,1067.0,613.0,84.0,0.0,12.0,4.0,23.0,45.0,1876.0,1029.0,576.0,271.0,74.5
252,4000 ,53925,2,2010JJ00,1.4,0.7,3.6,1.4,0.2,0.8,0.7,0.9,0.9,2.3,0.7,1.2,0.1,0.1,0.2,0.5,1.2,1.6,1.8,1.6,1.1,0.5,0.1,0.0,0.0,0.0,0.5,0.3,0.5,0.9,1.4,1.3,1.5,1.3,1.2,0.9,0.7,0.6,0.7,0.3,1.9,1.9,1.9,1.4,,2.4,1.7,,,0.0,6.0,38.0,27.0,13.0,0.0,2.0,3.0,6.0,11.0,57.0,36.0,21.0,23.0,2.6
253,4000 ,53925,2,2011JJ00,1.4,0.6,4.0,1.4,0.2,0.9,0.9,0.9,0.9,2.5,0.9,1.4,0.1,0.1,0.2,0.7,1.1,1.7,1.9,1.8,1.1,0.5,0.2,0.0,0.0,0.0,0.5,0.3,0.9,1.0,1.3,1.6,1.6,1.3,1.2,1.0,0.8,0.7,0.6,0.6,2.0,2.0,1.9,1.6,,2.6,2.1,,,0.0,3.0,47.0,30.0,13.0,0.0,3.0,2.0,5.0,11.0,66.0,41.0,25.0,24.0,2.8
254,4000 ,53925,2,2012JJ00,1.3,0.6,4.1,1.3,0.2,1.0,0.6,0.8,0.8,2.2,1.8,1.7,0.1,0.1,0.3,0.6,1.1,1.6,1.8,1.8,1.2,0.7,0.3,,,,0.5,0.4,0.6,1.1,1.3,1.4,1.6,1.2,1.3,1.0,0.9,0.5,0.7,0.5,2.0,2.0,1.9,1.5,,2.4,1.8,,2.6,14.0,18.0,45.0,34.0,14.0,0.0,2.0,7.0,4.0,11.0,70.0,44.0,33.0,26.0,2.4
255,4000 ,53925,2,2013JJ00,1.3,0.5,3.5,1.2,0.2,0.8,0.7,0.9,0.9,2.2,1.5,1.6,0.1,0.1,0.3,0.7,0.9,1.6,1.8,1.7,1.2,0.7,0.1,0.0,0.0,0.0,0.5,0.3,0.7,1.0,1.3,1.5,1.5,1.4,1.1,1.0,0.8,0.7,0.8,0.5,2.0,2.0,1.9,1.5,,2.5,1.8,,2.8,7.0,17.0,44.0,38.0,10.0,0.0,5.0,1.0,4.0,7.0,66.0,43.0,36.0,25.0,2.3
256,4000 ,21600,1,2010JJ00,7.7,1.1,,7.2,0.9,,,25.0,32.5,37.5,0.8,2.0,0.4,1.0,163.9,5.1,11.4,24.1,26.0,24.9,6.4,1.8,0.2,0.0,0.0,0.0,70.2,1.1,4.3,7.0,15.4,15.3,19.1,14.7,8.5,4.3,6.0,1.8,2.7,1.4,43.0,55.6,39.6,16.0,,6.6,29.5,,,0.0,0.0,543.0,234.0,32.0,0.0,0.0,5.0,7.0,20.0,809.0,508.0,174.0,128.0,38.2
257,4000 ,21600,1,2011JJ00,7.7,0.7,,6.3,0.5,,,25.0,34.0,39.1,0.4,1.3,0.4,0.9,163.9,6.0,9.3,23.4,31.5,22.0,5.4,1.9,0.2,0.0,0.3,0.0,69.1,2.3,5.1,8.6,16.4,13.9,18.5,11.8,10.2,4.3,4.7,1.7,2.6,2.6,45.2,52.2,38.0,14.2,,6.3,29.2,,,0.0,0.0,668.0,305.0,41.0,0.0,9.0,3.0,12.0,17.0,1013.0,633.0,218.0,162.0,50.6
258,4000 ,21600,1,2012JJ00,7.7,0.9,,6.9,0.7,,,27.8,31.3,36.6,4.0,5.4,0.6,0.9,163.4,4.5,13.1,26.1,28.5,19.4,5.9,2.1,0.4,0.0,0.0,0.0,69.8,1.4,4.1,7.1,16.1,17.6,18.4,13.2,10.2,4.9,1.9,1.7,3.6,1.4,40.7,57.8,41.4,16.4,,6.8,23.9,,75.1,10.0,57.0,769.0,331.0,54.0,0.0,1.0,4.0,12.0,37.0,1222.0,773.0,334.0,115.0,47.5
259,4000 ,21600,1,2013JJ00,7.9,1.2,,7.0,0.7,,,24.6,34.7,37.8,2.4,1.7,0.4,0.7,163.3,6.2,13.0,24.6,26.4,21.3,5.3,2.7,0.2,0.2,0.0,0.0,69.3,0.9,6.0,7.9,14.7,16.6,19.2,11.1,11.3,4.5,2.9,2.6,2.3,1.3,44.6,54.1,38.1,16.0,,8.7,22.0,,75.5,20.0,71.0,724.0,316.0,34.0,0.0,1.0,4.0,15.0,15.0,1166.0,734.0,309.0,122.0,50.6
260,4000 ,21600,2,2010JJ00,1.1,0.4,,1.0,0.2,,,1.1,1.2,2.8,0.5,0.8,0.0,0.1,0.3,0.9,1.3,1.8,1.9,1.8,1.0,0.6,0.2,0.0,0.0,0.0,0.5,0.4,0.9,1.1,1.5,1.5,1.7,1.5,1.2,0.9,1.0,0.6,0.7,0.5,2.1,2.1,2.1,1.5,,1.5,2.7,,,0.0,0.0,37.0,20.0,7.0,0.0,0.0,1.0,2.0,6.0,50.0,35.0,15.0,16.0,2.8
261,4000 ,21600,2,2011JJ00,1.1,0.4,,1.0,0.1,,,1.3,1.3,3.0,0.4,0.7,0.0,0.1,0.3,1.1,1.3,1.9,2.1,1.9,1.0,0.6,0.2,0.0,0.2,0.0,0.6,0.7,1.0,1.3,1.7,1.5,1.7,1.4,1.4,0.9,0.9,0.6,0.7,0.7,2.2,2.2,2.2,1.6,,1.5,2.9,,,0.0,0.0,45.0,24.0,6.0,0.0,4.0,1.0,3.0,4.0,61.0,43.0,19.0,18.0,3.1
262,4000 ,21600,2,2012JJ00,1.1,0.4,,1.1,0.2,,,1.3,1.2,3.0,1.3,1.4,0.1,0.1,0.3,0.9,1.5,2.0,2.0,1.8,1.1,0.6,0.3,,,,0.6,0.5,0.9,1.1,1.6,1.7,1.7,1.5,1.3,1.0,0.6,0.6,0.8,0.5,2.2,2.2,2.2,1.7,,1.5,2.6,,2.8,4.0,13.0,46.0,26.0,9.0,0.0,1.0,2.0,3.0,7.0,69.0,45.0,28.0,14.0,3.0
263,4000 ,21600,2,2013JJ00,1.2,0.5,,1.1,0.1,,,1.3,1.3,2.9,1.0,0.8,0.0,0.1,0.3,1.1,1.5,2.0,2.0,1.9,1.0,0.7,0.2,0.2,0.0,0.0,0.5,0.4,1.1,1.2,1.6,1.7,1.8,1.4,1.4,0.9,0.8,0.7,0.7,0.5,2.3,2.3,2.2,1.7,,1.7,2.6,,2.7,10.0,28.0,44.0,22.0,5.0,0.0,0.0,1.0,3.0,3.0,64.0,46.0,31.0,16.0,2.9
