ID,Geslacht,Leeftijd,Cijfersoort,Perioden,ZeerGoedGoed_1,MinderDanGoed_2,SuikerziekteTotaal_3,SuikerziekteType1_4,SuikerziekteType2_5,AandoeningElleboogPolsOfHand_6,AandoeningVanDeNekOfSchouder_7,AstmaChronischeBronchitisCARA_8,BeroerteHersenbloedingHerseninfarct_9,ChronischeEczeem_10,ChronischeGewrichtsontsteking_11,DarmstoornissenLangerDan3Maanden_12,DuizeligheidMetVallen_13,GewrichtsslijtageVanHeupenOfKnieen_14,Hartaandoening_15,Hartinfarct_16,HogeBloeddruk_17,Kanker_18,MigraineOfErnstigeHoofdpijn_19,OnvrijwilligUrineverliesIncontinentie_20,Psoriasis_21,Rugaandoening_22,VernauwingBloedvatenInBuikOfBenen_23,OverigeAandoeningen_24,BeroerteHersenbloedingHerseninfarct_25,Hartinfarct_26,Kanker_27,GeenLangdurigeAandoening_28,k_1LangdurigeAandoening_29,k_2LangdurigeAandoeningen_30,k_3OfMeerLangdurigeAandoeningen_31,NormscoreFysiek_32,NormscorePsychisch_33,BeperktInDagelijkseBezigheden_34,BeperktInTrappenOplopen_35,LichamelijkeGezondheidMinderBereikt_36,LichamelijkeGezondheidBeperkt_37,EmotioneelProbleemMinderBereikt_38,EmotioneelProbleemMinderZorgvuldig_39,BelemmerdDoorPijn_40,NietEnergiek_41,PersonenPsychischOngezond_42,Zenuwachtig_43,InDePut_44,NietKalmEnRustig_45,NeerslachtigEnSomber_46,NietGelukkig_47,OoitDepressieveKlachten_48,AfgelopenJaarDepressieveKlachten_49,OoitAngstigePeriode_50,AfgelopenJaarAngstigePeriodeGehad_51,OoitDepressiefEnOfAngstig_52,AfgelopenJaarDepressiefEnOfAngstig_53,Verkoudheid_54,BronchitisOfLongontsteking_55,Oorontsteking_56,InfectieOfOntstekingNierenOfBlaas_57,DiarreeMinimaal3MaalIn24Uur_58,BrakenMinimaal3MaalIn24Uur_59,Maagzweer_60,Minstens1Malaiseklacht_61,Hoofdpijn_62,Moeheid_63,Slapeloosheid_64,PijnInDeRug_65,PijnInSpierenOfGewrichten_66,PersonenMetMinstens1Beperking_67,GemiddeldAantalBeperkingenBevolking_68,AantalBeperkingenPPMetBeperking_69,BeperkingInHoren_70,BeperkingInZien_71,BeperkingInBewegen_72,BeperkingInVerstaanbaarheid_73,ActiviteitenbeperkingPer14Dagen_74,DagenActiviteitenbeperkingPerJaar_75,BeddagenPer14Dagen_76,BeddagenPerJaar_77,PersonenMetMinstens1Beperking_78,GemiddeldAantalBeperkingenBevolking_79,AantalBeperkingenPPMetBeperking_80,Horen4JaarOfOuder_81,Zien4JaarOfOuder_82,Bewegen12JaarOfOuder_83,Anatomie12JaarOfOuder_84,Incontinentie12JaarOfOuder_85
76,1100,53900,2,2010JJ00,1.0,1.0,0.6,0.3,0.6,0.7,0.8,0.6,0.2,0.5,0.6,0.4,0.6,1.3,0.5,0.2,1.3,0.3,0.7,0.8,0.4,0.8,0.5,0.7,0.6,0.6,0.6,1.0,0.9,0.8,0.9,0.3,0.3,1.4,1.4,1.2,1.3,1.0,0.9,1.5,1.4,0.9,0.7,0.5,1.1,0.7,1.2,1.4,0.9,1.4,1.0,1.5,1.1,1.4,0.5,0.5,0.5,0.9,0.5,0.2,1.0,0.9,1.1,0.9,1.0,1.1,1.2,0.0,0.1,0.5,0.9,0.9,0.1,0.9,2.6,0.4,0.7,0.5,0.0,0.2,0.4,0.4,0.6,0.8,0.6
77,1100,53900,2,2011JJ00,1.1,1.1,0.6,0.3,0.6,0.7,0.8,0.7,0.2,0.5,0.6,0.5,0.5,1.4,0.5,0.2,1.4,0.4,0.7,0.8,0.4,0.8,0.6,0.8,0.6,0.6,0.7,1.1,1.0,0.8,1.0,0.3,0.3,1.5,1.5,1.3,1.3,1.0,1.0,1.6,1.4,1.1,0.8,0.6,1.2,0.7,1.3,1.5,1.0,1.5,1.1,1.6,1.2,1.5,0.4,0.6,0.6,1.0,0.4,0.4,1.0,0.9,1.1,1.0,1.1,1.1,1.2,0.0,0.1,0.6,1.0,0.9,0.2,0.9,2.6,0.5,0.9,0.6,0.0,0.2,0.4,0.4,0.6,0.8,0.6
78,1100,53900,2,2012JJ00,1.1,1.1,0.6,0.3,0.6,0.7,0.8,0.7,0.3,0.5,0.6,0.5,0.5,1.3,0.5,0.2,1.4,0.3,0.7,0.8,0.4,0.7,0.6,0.8,0.6,0.5,0.7,1.1,1.0,0.8,1.0,0.3,0.3,1.5,1.5,1.3,1.4,1.1,1.0,1.6,1.5,1.0,0.7,0.6,1.2,0.7,1.3,1.5,0.9,1.6,1.1,1.6,1.2,1.6,0.6,0.5,0.7,1.1,0.5,0.4,1.1,1.0,1.1,1.0,1.1,1.2,1.2,0.0,0.1,0.6,0.9,0.9,0.3,0.9,2.8,0.5,0.8,0.5,0.0,0.2,0.4,0.5,0.6,0.8,0.6
79,1100,53900,2,2013JJ00,1.1,1.1,0.7,0.3,0.6,0.7,0.8,0.7,0.3,0.5,0.6,0.4,0.5,1.3,0.5,0.1,1.4,0.4,0.8,0.8,0.4,0.8,0.5,0.8,0.6,0.6,0.7,1.1,1.1,0.9,1.0,0.3,0.3,1.5,1.5,1.3,1.4,1.0,1.0,1.6,1.5,1.1,0.8,0.6,1.2,0.8,1.3,1.5,1.0,1.5,1.1,1.6,1.2,1.5,0.5,0.5,0.6,1.0,0.4,0.3,1.1,1.0,1.2,1.1,1.1,1.2,1.3,0.0,0.1,0.6,0.9,1.0,0.2,1.0,3.0,0.5,0.9,0.6,0.0,0.2,0.5,0.4,0.6,0.8,0.7
80,1100,53925,1,2010JJ00,65.5,34.5,13.0,2.3,10.6,7.8,12.0,11.3,0.9,3.0,8.5,4.0,3.7,27.1,5.6,1.0,32.9,5.3,7.5,10.8,2.4,13.2,4.6,14.4,4.6,7.3,15.7,29.0,26.5,19.7,24.8,47.7,54.7,35.5,38.4,23.5,25.2,8.1,9.3,43.6,30.3,8.9,3.5,1.2,16.3,2.3,19.3,22.9,5.7,29.3,10.9,35.8,12.4,31.6,3.6,3.0,5.8,9.4,0.8,0.5,68.9,18.2,35.1,24.5,28.6,47.3,21.1,0.4,1.7,4.4,8.7,13.4,0.2,20.1,52.8,2.8,4.5,10.5,0.3,2.7,9.7,97.7,9.3,6.9,7.8
81,1100,53925,1,2011JJ00,64.3,35.7,15.5,2.0,13.5,8.8,11.6,10.0,1.3,5.3,10.8,4.9,3.7,31.4,4.0,0.8,36.9,3.9,8.6,11.0,3.0,14.9,5.6,14.5,5.9,8.6,15.8,24.6,28.0,20.1,27.3,46.9,54.5,39.8,40.6,23.0,26.3,9.4,8.9,45.1,31.5,9.1,3.4,2.6,16.3,3.3,17.4,21.9,5.7,27.9,9.0,33.0,10.1,26.4,3.2,3.2,5.6,10.0,1.6,0.8,70.6,20.0,35.6,25.4,32.5,48.9,21.9,0.3,1.5,5.8,7.8,12.8,0.1,18.8,49.1,3.1,4.1,8.1,0.2,2.4,9.5,97.0,8.6,8.8,9.3
82,1100,53925,1,2012JJ00,63.0,37.0,14.6,1.9,12.7,9.7,13.5,11.2,0.7,4.2,9.8,4.4,3.9,32.5,4.1,0.9,37.3,4.1,8.1,9.7,3.6,14.6,5.8,12.6,5.2,9.1,17.4,25.6,24.4,20.1,29.9,47.1,54.5,38.2,39.1,22.2,25.0,8.3,7.8,47.3,32.2,8.4,3.0,2.8,15.6,3.2,17.7,23.6,6.6,30.2,10.5,35.8,12.7,34.2,2.4,3.1,7.0,9.7,1.4,0.6,71.4,18.6,36.2,25.0,34.5,50.8,18.6,0.3,1.7,4.4,6.8,12.1,0.0,21.0,57.7,2.8,3.9,8.9,0.2,2.4,8.9,96.5,7.5,8.2,7.5
83,1100,53925,1,2013JJ00,67.2,32.8,12.8,1.1,11.7,8.1,12.3,10.4,0.7,3.8,9.8,4.4,5.1,32.8,4.2,0.8,34.6,6.8,6.8,9.3,4.1,11.3,5.5,12.6,6.5,10.0,19.9,27.3,27.6,17.8,27.3,47.5,54.2,36.9,38.4,21.0,21.4,9.2,8.2,46.5,30.4,9.4,4.8,2.5,15.3,3.5,19.4,21.7,6.5,27.8,9.4,34.3,11.8,32.5,3.6,2.3,5.3,10.8,2.1,0.7,68.7,16.4,35.3,24.4,30.9,49.6,18.4,0.3,1.7,3.5,8.4,10.2,0.1,19.4,51.9,3.6,6.0,9.0,0.2,2.8,9.9,96.3,7.7,6.8,7.4
84,1100,53925,2,2010JJ00,1.3,1.3,0.9,0.4,0.8,0.7,0.9,0.9,0.4,0.5,0.8,0.5,0.7,1.7,0.9,0.4,1.8,0.6,0.7,1.2,0.4,0.9,0.8,0.9,0.8,1.0,1.0,1.2,1.2,1.1,1.2,0.4,0.3,1.8,1.8,1.6,1.6,1.0,1.1,1.9,1.8,1.1,0.7,0.4,1.4,0.6,1.5,1.6,0.9,1.7,1.2,1.8,1.2,1.7,0.7,0.6,0.9,1.1,0.3,0.3,1.2,1.0,1.3,1.2,1.2,1.3,1.5,0.0,0.1,0.8,1.1,1.3,0.2,1.1,3.2,0.4,0.9,0.8,0.0,0.2,0.8,0.4,1.1,0.9,1.0
85,1100,53925,2,2011JJ00,1.4,1.4,1.0,0.4,1.0,0.8,0.9,0.9,0.4,0.6,0.9,0.6,0.7,1.8,0.8,0.4,1.9,0.6,0.8,1.2,0.5,1.0,0.9,1.0,0.9,1.1,1.0,1.2,1.3,1.1,1.3,0.4,0.3,2.0,2.0,1.7,1.8,1.2,1.1,2.0,1.9,1.2,0.7,0.7,1.5,0.7,1.5,1.7,0.9,1.8,1.2,1.9,1.2,1.7,0.7,0.7,0.9,1.2,0.5,0.4,1.3,1.1,1.4,1.2,1.3,1.4,1.7,0.0,0.1,0.9,1.1,1.3,0.1,1.1,3.3,0.5,0.8,0.8,0.0,0.2,0.8,0.5,1.1,1.1,1.2
86,1100,53925,2,2012JJ00,1.3,1.3,1.0,0.4,0.9,0.8,0.9,0.9,0.3,0.6,0.8,0.6,0.7,1.8,0.8,0.4,1.8,0.5,0.8,1.1,0.5,1.0,0.9,0.9,0.8,1.1,1.1,1.2,1.2,1.1,1.3,0.4,0.3,1.9,1.9,1.6,1.7,1.1,1.0,1.9,1.8,1.1,0.7,0.7,1.4,0.7,1.5,1.6,1.0,1.8,1.2,1.9,1.3,1.8,0.6,0.7,1.0,1.1,0.5,0.3,1.2,1.1,1.3,1.2,1.3,1.4,1.5,0.0,0.1,0.8,1.0,1.2,,1.1,3.5,0.5,0.8,0.8,0.0,0.2,0.8,0.5,1.0,1.0,1.0
87,1100,53925,2,2013JJ00,1.3,1.3,0.9,0.3,0.9,0.8,0.9,0.8,0.3,0.5,0.8,0.6,0.8,1.7,0.7,0.3,1.8,0.7,0.7,1.1,0.5,0.9,0.8,0.9,0.9,1.1,1.1,1.2,1.2,1.1,1.2,0.4,0.3,1.8,1.8,1.5,1.5,1.1,1.0,1.9,1.7,1.1,0.8,0.6,1.4,0.7,1.5,1.5,0.9,1.7,1.1,1.8,1.2,1.7,0.7,0.6,0.8,1.1,0.5,0.3,1.3,1.0,1.3,1.2,1.3,1.4,1.4,0.0,0.1,0.7,1.0,1.1,0.1,1.1,3.3,0.5,1.1,0.8,0.0,0.2,0.8,0.5,1.0,0.9,1.0
88,1100,21600,1,2010JJ00,50.1,49.9,16.5,2.4,14.0,10.9,14.6,12.6,1.3,3.4,11.7,5.2,9.2,40.8,9.8,1.5,39.2,6.3,4.8,16.5,2.7,16.4,7.1,15.2,9.2,11.6,21.7,20.3,24.0,18.9,36.9,41.2,53.5,64.0,67.0,42.6,46.8,16.0,16.7,60.1,48.4,17.2,7.3,5.5,20.6,7.9,26.3,19.0,7.3,24.9,10.3,31.2,12.6,27.2,3.4,2.6,10.0,11.9,1.9,0.6,80.1,15.8,51.5,30.5,38.6,55.1,42.3,0.9,2.0,11.2,10.2,33.0,0.4,29.1,87.1,3.9,6.5,31.8,1.0,3.1,26.9,96.3,32.3,12.3,18.3
89,1100,21600,1,2011JJ00,48.9,51.1,16.1,2.6,13.5,12.0,14.1,14.6,1.3,3.2,14.3,5.3,10.1,44.1,8.1,0.6,41.8,6.6,3.9,19.6,1.5,15.7,8.6,14.6,10.7,8.8,24.3,19.9,19.1,23.1,37.9,41.7,53.5,62.9,62.4,40.7,41.3,16.0,16.0,60.5,45.0,13.9,7.6,4.8,19.6,5.1,22.5,19.9,6.3,24.9,11.1,31.0,12.9,27.4,6.2,3.9,12.3,9.0,1.6,1.2,76.9,16.0,49.3,30.0,40.4,55.5,36.8,0.7,2.0,7.6,11.4,30.0,0.2,24.5,70.9,3.9,7.9,28.1,0.9,3.1,25.8,96.1,33.7,11.4,21.6
90,1100,21600,1,2012JJ00,51.4,48.6,17.2,1.8,15.4,11.8,13.8,10.4,2.1,4.4,11.7,6.2,9.1,38.3,7.4,1.2,40.5,5.7,5.9,17.6,3.9,15.0,9.0,11.7,9.3,12.6,23.3,19.0,24.5,18.9,37.6,42.6,54.0,62.2,62.1,38.0,37.7,13.0,12.5,59.4,44.2,13.6,6.8,2.2,18.3,5.2,23.1,20.2,5.4,28.6,9.2,32.7,10.2,28.0,3.1,1.9,8.3,8.7,1.4,1.0,75.0,14.0,46.9,29.2,37.4,54.0,40.1,0.8,2.0,11.5,11.5,32.5,0.4,23.8,72.6,4.5,7.6,26.6,0.8,2.8,29.0,97.4,29.1,12.2,21.4
91,1100,21600,1,2013JJ00,50.8,49.2,19.0,3.0,16.0,10.8,12.6,12.0,0.7,3.3,12.1,5.9,10.9,35.7,9.3,0.9,41.4,6.3,6.4,20.4,2.7,17.3,8.2,14.4,10.3,8.9,25.6,19.2,22.7,21.7,36.4,42.1,53.0,61.5,62.3,36.9,37.7,15.6,14.4,61.4,46.6,13.9,6.1,4.8,20.0,7.4,25.0,21.6,7.0,29.7,9.3,35.9,11.3,27.8,2.2,2.0,9.3,11.2,1.0,0.0,77.1,15.7,49.1,29.2,38.3,52.8,38.3,0.8,2.1,9.8,11.4,31.7,1.2,23.0,66.3,4.4,6.6,27.7,0.8,2.7,27.3,96.8,32.2,10.2,23.0
92,1100,21600,2,2010JJ00,1.6,1.6,1.2,0.5,1.1,1.0,1.1,1.1,0.5,0.6,1.0,0.7,1.3,2.1,1.3,0.5,2.1,0.8,0.7,1.6,0.5,1.2,1.1,1.1,1.3,1.4,1.3,1.3,1.3,1.2,1.5,0.6,0.4,2.1,2.0,2.2,2.2,1.6,1.6,2.1,2.3,1.8,1.2,1.1,1.8,1.2,2.0,1.7,1.2,1.9,1.4,2.1,1.5,1.9,0.8,0.7,1.3,1.4,0.6,0.3,1.2,1.1,1.6,1.4,1.5,1.5,2.1,0.1,0.1,1.4,1.3,2.0,0.3,1.4,4.7,0.6,1.2,1.5,0.1,0.1,1.4,0.6,2.0,1.4,1.7
93,1100,21600,2,2011JJ00,1.6,1.6,1.2,0.5,1.1,1.1,1.1,1.2,0.5,0.6,1.2,0.7,1.4,2.3,1.3,0.4,2.3,0.8,0.6,1.8,0.4,1.2,1.3,1.2,1.4,1.3,1.4,1.3,1.3,1.4,1.6,0.6,0.4,2.2,2.3,2.3,2.3,1.7,1.7,2.3,2.4,1.7,1.3,1.0,1.9,1.1,2.0,1.9,1.1,2.0,1.5,2.2,1.6,2.0,1.1,0.9,1.5,1.3,0.6,0.5,1.4,1.2,1.6,1.5,1.6,1.6,2.2,0.1,0.1,1.2,1.5,2.1,0.2,1.4,4.5,0.6,1.5,1.5,0.1,0.2,1.4,0.6,2.2,1.5,1.9
94,1100,21600,2,2012JJ00,1.6,1.6,1.2,0.4,1.2,1.1,1.1,1.0,0.6,0.7,1.0,0.8,1.3,2.2,1.2,0.5,2.2,0.8,0.8,1.7,0.6,1.2,1.3,1.1,1.3,1.5,1.4,1.3,1.4,1.3,1.6,0.6,0.4,2.2,2.2,2.2,2.2,1.5,1.5,2.2,2.3,1.6,1.2,0.7,1.8,1.0,1.9,1.8,1.0,2.1,1.3,2.2,1.4,2.0,0.8,0.6,1.2,1.3,0.5,0.4,1.4,1.1,1.6,1.5,1.6,1.6,2.2,0.1,0.1,1.5,1.4,2.1,0.3,1.4,4.5,0.7,1.4,1.4,0.1,0.1,1.5,0.5,2.0,1.5,1.8
95,1100,21600,2,2013JJ00,1.6,1.6,1.3,0.6,1.2,1.0,1.1,1.1,0.4,0.6,1.1,0.8,1.4,2.1,1.3,0.4,2.2,0.8,0.8,1.8,0.5,1.2,1.2,1.2,1.4,1.3,1.5,1.3,1.4,1.4,1.6,0.6,0.4,2.2,2.2,2.2,2.2,1.6,1.6,2.2,2.3,1.6,1.1,1.0,1.8,1.2,2.0,1.9,1.2,2.1,1.3,2.2,1.5,2.0,0.7,0.6,1.3,1.4,0.4,,1.4,1.2,1.6,1.5,1.6,1.6,2.2,0.1,0.1,1.3,1.4,2.1,0.5,1.4,4.4,0.7,1.3,1.5,0.1,0.1,1.5,0.6,2.1,1.3,1.9
96,3000,10000,1,2010JJ00,82.5,17.5,4.0,0.9,3.0,3.9,7.2,7.3,0.3,4.1,3.2,2.0,2.5,10.1,2.0,0.3,14.0,1.6,8.6,2.3,2.5,7.9,2.1,9.5,2.4,3.3,4.5,58.7,22.0,9.3,10.1,51.2,53.4,18.5,18.6,15.5,15.3,10.0,9.4,30.9,24.8,8.6,4.1,2.8,13.3,4.8,16.1,21.8,8.4,20.6,8.5,28.6,11.8,39.8,1.6,2.3,1.8,12.1,2.6,1.1,60.6,21.6,35.2,15.2,22.8,32.4,11.0,0.2,1.6,3.8,5.0,4.8,0.5,14.9,32.2,3.6,3.9,9.7,0.3,2.8,3.6,55.9,3.1,4.3,1.4
97,3000,10000,1,2011JJ00,82.0,18.0,5.1,1.0,4.0,4.1,6.8,7.2,0.5,5.0,3.1,2.4,2.8,10.1,1.6,0.6,14.3,1.6,9.2,2.6,2.5,8.1,2.1,9.5,3.0,3.7,4.8,57.1,23.4,9.8,9.7,51.3,53.1,19.0,18.5,13.8,14.6,10.5,10.1,31.0,25.7,9.6,4.7,3.4,14.3,4.8,16.2,22.2,8.6,21.7,9.5,29.6,12.5,38.2,1.7,2.3,1.9,11.9,2.9,1.0,61.2,21.3,36.9,16.1,24.0,32.3,10.6,0.2,1.6,3.3,5.3,4.4,0.5,15.6,33.1,3.9,4.7,7.8,0.2,2.7,3.7,55.5,3.1,4.7,2.1
98,3000,10000,1,2012JJ00,83.1,16.9,4.6,0.8,3.8,4.0,6.3,6.3,0.5,4.3,2.7,2.5,2.1,8.8,1.8,0.4,13.2,1.5,9.0,1.9,2.7,6.6,2.6,8.5,3.0,4.0,4.4,58.9,23.1,9.1,8.9,51.2,53.4,19.0,18.0,14.2,14.9,9.6,9.2,31.7,25.8,8.1,3.7,3.1,13.3,4.5,15.7,22.4,7.9,22.6,9.2,30.0,12.3,42.4,1.7,1.9,1.4,12.8,2.7,1.2,60.6,21.3,36.2,16.0,22.7,32.2,9.5,0.2,1.7,2.6,4.6,4.7,0.4,14.5,32.1,4.0,3.9,7.6,0.2,2.5,4.0,56.6,2.8,4.8,1.5
99,3000,10000,1,2013JJ00,82.4,17.6,4.9,0.8,4.1,4.0,6.4,6.6,0.3,4.4,2.9,2.2,3.0,9.6,2.1,0.3,13.7,1.8,8.3,2.0,2.3,7.0,2.1,9.3,2.8,4.2,5.2,59.6,21.9,9.3,9.2,51.3,53.2,19.5,17.5,14.6,14.4,10.2,9.3,31.0,25.5,9.1,4.5,3.3,13.3,5.9,17.4,24.2,10.0,23.2,10.5,31.5,14.0,42.8,1.6,2.5,1.5,11.9,2.6,1.5,61.3,21.6,36.6,16.4,23.1,32.9,10.4,0.2,1.6,2.7,5.2,4.8,0.3,16.0,34.1,4.4,5.0,7.7,0.2,2.7,4.2,56.3,3.1,4.6,2.0
100,3000,10000,2,2010JJ00,0.4,0.4,0.2,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.5,0.2,0.1,0.6,0.1,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.5,0.5,0.3,0.3,0.1,0.1,0.6,0.6,0.6,0.6,0.5,0.5,0.8,0.7,0.5,0.3,0.3,0.6,0.4,0.6,0.7,0.5,0.7,0.5,0.8,0.5,0.8,0.2,0.2,0.2,0.5,0.3,0.2,0.6,0.5,0.5,0.4,0.5,0.5,0.5,0.0,0.1,0.3,0.4,0.4,0.1,0.4,1.1,0.2,0.3,0.6,0.0,0.2,0.2,0.6,0.3,0.3,0.2
101,3000,10000,2,2011JJ00,0.5,0.5,0.3,0.1,0.2,0.2,0.3,0.3,0.1,0.3,0.2,0.2,0.3,0.5,0.2,0.1,0.6,0.1,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.5,0.4,0.3,0.1,0.2,0.7,0.7,0.6,0.6,0.6,0.5,0.8,0.8,0.5,0.4,0.3,0.6,0.4,0.7,0.7,0.5,0.7,0.5,0.8,0.6,0.9,0.2,0.3,0.2,0.6,0.3,0.2,0.6,0.5,0.6,0.4,0.5,0.6,0.6,0.0,0.1,0.3,0.4,0.4,0.1,0.4,1.1,0.2,0.4,0.6,0.0,0.2,0.2,0.6,0.3,0.4,0.3
102,3000,10000,2,2012JJ00,0.4,0.4,0.2,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.5,0.2,0.1,0.6,0.1,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.6,0.5,0.3,0.3,0.1,0.1,0.7,0.7,0.6,0.6,0.5,0.5,0.8,0.8,0.5,0.3,0.3,0.6,0.4,0.6,0.7,0.5,0.7,0.5,0.8,0.6,0.9,0.2,0.2,0.2,0.6,0.3,0.2,0.6,0.5,0.6,0.4,0.5,0.6,0.5,0.0,0.1,0.3,0.4,0.4,0.1,0.4,1.1,0.2,0.3,0.6,0.0,0.2,0.2,0.6,0.3,0.4,0.2
103,3000,10000,2,2013JJ00,0.5,0.5,0.3,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.3,0.5,0.3,0.1,0.6,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.3,0.6,0.5,0.4,0.4,0.1,0.1,0.7,0.7,0.6,0.6,0.5,0.5,0.8,0.8,0.5,0.4,0.3,0.6,0.4,0.7,0.8,0.5,0.7,0.5,0.8,0.6,0.9,0.2,0.3,0.2,0.6,0.3,0.2,0.6,0.5,0.6,0.5,0.5,0.6,0.5,0.0,0.1,0.3,0.4,0.4,0.1,0.5,1.2,0.3,0.4,0.6,0.0,0.2,0.2,0.6,0.3,0.4,0.2
104,3000,21713,1,2010JJ00,94.1,5.9,0.0,0.0,0.0,0.0,0.2,7.5,,9.3,0.0,2.4,,,,,,0.2,0.2,,0.2,0.0,,5.2,,,0.2,83.5,13.3,3.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,3000,21713,1,2011JJ00,94.5,5.5,0.0,0.0,0.0,0.0,0.8,11.1,,7.3,0.0,1.4,,,,,,0.0,0.3,,0.0,0.0,,7.1,,,0.0,81.6,16.1,2.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,3000,21713,1,2012JJ00,95.1,4.9,0.0,0.0,0.0,0.3,0.0,4.1,,7.6,0.0,2.1,,,,,,0.2,0.5,,0.3,0.0,,5.8,,,0.2,87.0,11.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3000,21713,1,2013JJ00,94.8,5.2,0.0,0.0,0.0,0.0,0.3,4.0,,7.9,0.0,2.4,,,,,,0.0,0.0,,0.0,0.3,,2.2,,0.0,0.0,87.6,10.0,2.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3000,21713,2,2010JJ00,1.2,1.2,0.0,0.0,0.0,0.0,0.2,1.4,,1.5,0.0,0.8,,,,,,0.2,0.2,,0.2,0.0,,1.1,,,0.2,1.9,1.8,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3000,21713,2,2011JJ00,1.3,1.3,0.0,0.0,0.0,0.0,0.5,1.7,,1.4,0.0,0.6,,,,,,0.0,0.3,,0.0,0.0,,1.4,,,0.0,2.1,2.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3000,21713,2,2012JJ00,1.2,1.2,,,,0.3,,1.1,,1.5,,0.8,,,,,,0.3,0.4,,0.3,,,1.3,,,0.3,1.9,1.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,3000,21713,2,2013JJ00,1.3,1.3,,,,,0.3,1.1,,1.5,,0.9,,,,,,,,,,0.3,,0.8,,,,1.9,1.7,0.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
112,3000,21714,1,2010JJ00,95.2,4.8,0.3,0.3,0.0,0.4,0.8,9.5,,5.6,0.0,1.5,,,,,,0.2,3.4,,0.4,0.0,,12.0,,,0.5,81.9,14.7,2.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,13.2,22.7,8.0,1.7,9.4,,,,,,,,8.3,9.7,1.7,0.8,,,,0.4,10.4,,,
113,3000,21714,1,2011JJ00,96.6,3.4,0.0,0.0,0.0,0.3,0.1,7.7,,5.5,0.0,1.2,,,,,,0.0,2.8,,0.1,0.5,,8.2,,,0.0,84.8,12.3,2.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,13.8,22.7,5.5,1.3,10.5,,,,,,,,9.2,9.7,3.1,1.7,,,,0.1,10.0,,,
114,3000,21714,1,2012JJ00,95.3,4.7,0.0,0.0,0.0,0.4,0.1,6.1,,5.3,0.2,1.9,,,,,,0.0,2.4,,0.1,0.0,,8.9,,,0.0,85.5,12.6,1.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,14.3,22.0,7.4,1.6,10.0,,,,,,,,7.9,9.7,2.2,1.2,,,,0.3,13.0,,,
115,3000,21714,1,2013JJ00,95.5,4.5,0.1,0.1,0.0,0.6,0.3,6.6,,6.1,0.1,1.1,,,,,,0.0,2.3,,0.2,0.0,,10.5,,0.0,0.1,84.5,13.5,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,14.9,25.0,7.1,2.3,11.3,,,,,,,,10.5,13.8,3.3,2.3,,,,0.4,9.9,,,
116,3000,21714,2,2010JJ00,0.8,0.8,0.2,0.2,0.0,0.2,0.3,1.0,,0.8,0.0,0.4,,,,,,0.2,0.6,,0.2,0.0,,1.1,,,0.3,1.4,1.2,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.2,1.5,1.0,0.5,1.0,,,,,,,,1.0,1.5,0.4,0.3,,,,0.2,1.1,,,
117,3000,21714,2,2011JJ00,0.7,0.7,0.0,0.0,0.0,0.2,0.1,1.0,,0.9,0.0,0.4,,,,,,0.0,0.6,,0.1,0.3,,1.0,,,0.0,1.3,1.2,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.3,1.6,0.9,0.4,1.2,,,,,,,,1.1,1.5,0.7,0.4,,,,0.1,1.1,,,
