ID,ConsumptieveBestedingen,Perioden,Indexcijfer_1,Volumemutaties_2,VolumemutatiesKoopdaggecorrigeerd_3,Indexcijfers_4,Waardemutaties_5,Prijsmutaties_6
2020,A047826,2014MM07,98.5,5.3,,88.2,3.3,-1.9
2021,A047826,2014MM08,96.8,10.7,,86.4,10.4,-0.3
2022,A047826,2014MM09,80.6,-5.4,,86.5,-6.0,-0.6
2023,A047826,2014KW03,92.0,3.6,,87.0,2.1,-1.5
2024,A047826,2014MM10,95.5,5.7,,93.4,4.9,-0.8
2025,A047826,2014MM11,84.8,5.6,,83.7,5.1,-0.5
2026,A047826,2014MM12,103.5,5.1,,94.5,5.8,0.7
2027,A047826,2014KW04,94.6,5.5,,90.6,5.3,-0.2
2028,A047826,2015MM01,104.6,7.4,,90.9,5.3,-1.9
2029,A047826,2015MM02,87.5,8.7,,79.0,7.5,-1.1
2030,A047826,2015MM03,89.1,2.2,,97.5,1.0,-1.1
2031,A047826,2015KW01,93.8,6.1,,89.1,4.3,-1.6
2032,A047826,2015MM04,97.9,6.8,,94.4,5.3,-1.3
2033,A047826,2015MM05,97.1,0.2,,94.3,-1.4,-1.6
2034,A047826,2015MM06,106.0,9.0,,94.2,8.7,-0.2
2035,A047826,2015KW02,100.3,5.3,,94.3,4.0,-1.2
2036,A047826,2015MM07,107.3,8.9,,96.6,9.5,0.6
2037,A047826,2015MM08,95.7,-1.2,,82.5,-4.5,-3.4
2038,A047826,2015MM09,95.6,18.6,,101.8,17.8,-0.7
2039,A047826,2015KW03,99.5,8.2,,93.7,7.6,-0.6
2040,A047826,2015MM10,101.0,5.8,,99.1,6.0,0.2
2041,A047826,2015MM11,80.6,-4.9,,80.2,-4.2,0.7
2042,A047826,2015MM12,112.1,8.3,,101.1,6.9,-1.3
2043,A047826,2015KW04,97.9,3.5,,93.4,3.2,-0.3
2044,A047826,2016MM01,103.8,-0.8,,89.3,-1.7,-0.9
2045,A047826,2016MM02,88.5,1.0,,79.2,0.3,-0.7
2046,A047826,2016MM03,92.7,4.0,,98.9,1.4,-2.5
2047,A047826,2016KW01,95.0,1.3,,89.2,0.0,-1.2
2048,A047826,2016MM04,89.3,-8.7,,92.6,-1.8,7.5
2049,A047826,2016MM05,91.5,-5.7,,95.8,1.7,7.8
2050,A047826,2016MM06,101.7,-4.1,,95.7,1.5,5.9
2051,A047826,2016KW02,94.2,-6.1,,94.7,0.5,7.0
2052,A047826,2016MM07,114.7,6.9,,101.5,5.1,-1.7
2053,A047826,2016MM08,97.2,1.5,,84.4,2.3,0.7
2054,A047826,2016MM09,92.0,-3.7,,94.3,-7.4,-3.8
2055,A047826,2016KW03,101.3,1.8,,93.4,-0.3,-2.0
2056,A047826,2016MM10,107.1,6.0,,102.7,3.7,-2.2
2057,A047826,2016MM11,87.3,8.2,,86.1,7.4,-0.8
2058,A047826,2016MM12,111.0,-1.0,,101.4,0.3,1.3
2059,A047826,2016KW04,101.8,3.9,,96.8,3.5,-0.4
2060,A047826,2017MM01,101.3,-2.3,,88.5,-0.9,1.5
2061,A047826,2017MM02,84.7,-4.2,,77.4,-2.3,2.0
2062,A047826,2017MM03,104.4,12.6,,102.3,3.4,-8.2
2063,A047826,2017KW01,96.8,1.9,,89.4,0.3,-1.6
2064,A047826,2017MM04,95.7,7.1,,98.5,6.3,-0.7
2065,A047826,2017MM05,99.3,8.5,,103.0,7.5,-0.9
2066,A047826,2017MM06,108.9,7.1,,102.6,7.2,0.1
2067,A047826,2017KW02,101.3,7.6,,101.4,7.0,-0.5
2068,A047826,2017MM07,117.0,2.0,,102.7,1.2,-0.8
2069,A047826,2017MM08,102.4,5.4,,89.9,6.5,1.0
2070,A047826,2017MM09,104.5,13.6,,107.0,13.4,-0.1
2071,A047826,2017KW03,108.0,6.6,,99.9,6.9,0.3
2072,A047826,2017MM10,100.0,-6.6,,97.1,-5.5,1.2
2073,A047826,2017MM11,92.4,5.8,,93.3,8.3,2.3
2074,A047826,2017MM12,110.5,-0.5,,105.7,4.2,4.7
2075,A047826,2017KW04,101.0,-0.8,,98.7,2.0,2.8
2076,A047826,2018MM01,104.1,2.7,,92.8,4.9,2.1
2077,A047826,2018MM02,86.0,1.6,,80.1,3.5,1.9
2078,A047826,2018MM03,102.3,-2.0,,101.1,-1.1,0.9
2079,A047826,2018KW01,97.5,0.7,,91.4,2.2,1.5
2080,A047826,2018MM04,100.2,4.7,,99.9,1.5,-3.1
2081,A047826,2018MM05,99.8,0.4,,101.4,-1.6,-2.0
2082,A047826,2018MM06,108.8,-0.1,,102.3,-0.2,-0.1
2083,A047826,2018KW02,102.9,1.6,,101.2,-0.1,-1.7
2084,A047826,2018MM07,112.9,-3.4,,103.1,0.4,3.9
2085,A047826,2018MM08,107.6,5.1,,93.1,3.6,-1.4
2086,A047826,2018MM09,103.8,-0.7,,103.8,-3.0,-2.3
2087,A047826,2018KW03,108.1,0.1,,100.0,0.1,0.0
2088,A047826,2018MM10,102.5,2.4,,98.1,1.0,-1.4
2089,A047826,2018MM11,95.3,3.1,,95.5,2.3,-0.8
2090,A047826,2018MM12,106.9,-3.2,,104.2,-1.4,1.9
2091,A047826,2018KW04,101.6,0.6,,99.2,0.6,0.0
2092,A047826,2019MM01,102.7,-1.3,,94.1,1.4,2.7
2093,A047826,2019MM02,88.3,2.6,,85.3,6.5,3.8
2094,A047826,2019MM03,105.1,2.7,,103.5,2.3,-0.4
2095,A047826,2019KW01,98.7,1.2,,94.3,3.2,1.9
2096,A047826,2019MM04,103.8,3.6,,100.8,0.9,-2.7
2097,A047826,2019MM05,106.4,6.6,,106.0,4.5,-2.0
2098,A047826,2019MM06,112.9,3.8,,105.1,2.7,-1.1
2099,A047826,2019KW02,107.7,4.7,,104.0,2.7,-1.9
2100,A047826,2019MM07,118.7,5.1,,108.0,4.7,-0.4
2101,A047826,2019MM08,102.1,-5.2,,95.0,2.0,7.6
2102,A047826,2019MM09,101.9,-1.8,,108.7,4.8,6.7
2103,A047826,2019KW03,107.6,-0.5,,103.9,3.9,4.5
2104,A047826,2019MM10,102.6,0.1,,101.6,3.6,3.5
2105,A047826,2019MM11,94.1,-1.3,,97.0,1.6,2.9
2106,A047826,2019MM12,108.4,1.4,,108.0,3.6,2.2
2107,A047826,2019KW04,101.7,0.1,,102.2,3.0,2.8
2108,A047826,2020MM01,99.1,-3.6,,93.2,-1.0,2.7
2109,A047826,2020MM02,86.4,-2.2,,84.3,-1.2,1.0
2110,A047826,2020MM03,71.1,-32.4,,70.6,-31.8,0.9
2111,A047826,2020KW01,85.5,-13.4,,82.7,-12.3,1.3
2112,A047826,2020MM04,60.8,-41.4,,60.8,-39.7,2.9
2113,A047826,2020MM05,87.0,-18.2,,87.9,-17.0,1.4
2114,A047826,2020MM06,101.5,-10.1,,96.9,-7.7,2.7
2115,A047826,2020KW02,83.1,-22.8,,81.9,-21.2,2.1
2116,A047826,2020MM07,112.6,-5.1,,104.8,-2.9,2.3
2117,A047826,2020MM08,99.1,-2.9,,89.2,-6.1,-3.3
2118,A047826,2020MM09,95.3,-6.5,,102.5,-5.7,0.8
2119,A047826,2020KW03,102.4,-4.8,,98.8,-4.9,0.0
2120,A047826,2020MM10,88.3,-14.0,,90.0,-11.5,2.9
2121,A047826,2020MM11,84.6,-10.1,,86.7,-10.7,-0.7
2122,A047826,2020MM12,74.3,-31.5,,72.5,-32.9,-2.0
2123,A047826,2020KW04,82.4,-19.0,,83.0,-18.8,0.3
2124,A047826,2020JJ00,88.3,-15.0,,86.6,-14.3,0.8
2125,A047826,2021MM01,63.0,-36.4,,56.8,-39.1,-4.2
2126,A047826,2021MM02,60.1,-30.4,,57.7,-31.6,-1.7
2127,A047826,2021MM03,95.0,33.6,,95.2,34.8,0.9
2128,A047826,2021KW01,72.7,-15.0,,69.9,-15.5,-0.6
2129,A047826,2021MM04,85.8,41.0,,88.2,45.1,2.9
2130,A047826,2021MM05,115.2,32.4,,117.3,33.4,0.7
2131,A047826,2021MM06,120.9,19.1,,121.4,25.2,5.1
2132,A047826,2021KW02,107.3,29.1,,109.0,33.0,3.1
2133,A047826,2021MM07,126.2,12.0,,119.3,13.8,1.6
2134,A047826,2021MM08,116.2,17.3,,110.6,24.0,5.7
2135,A047826,2021MM09,110.5,15.9,,114.2,11.5,-3.8
2136,A047826,2021KW03,117.6,14.9,,114.7,16.0,1.0
2137,A047826,2021MM10,116.0,31.5,,121.2,34.8,2.5
2138,A047826,2021MM11,102.2,20.9,,107.1,23.6,2.3
2139,A047826,2021MM12,88.9,19.7,,91.0,25.6,4.9
2140,A047826,2021KW04,102.4,24.3,,106.5,28.2,3.1
2141,A047826,2021JJ00,100.0,13.2,,100.0,15.4,2.0
2142,A047826,2022MM01,96.7,53.5,,92.2,62.4,5.8
2143,A047826,2022MM02,98.2,63.4,,98.9,71.5,5.0
2144,A047826,2022MM03,120.6,27.0,,125.7,32.0,4.0
2145,A047826,2022KW01,105.2,44.7,,105.6,51.1,4.4
2146,A047826,2022MM04,119.0,38.8,,126.9,43.8,3.6
2147,A047826,2022MM05,124.5,8.1,,131.7,12.3,3.9
2148,A047826,2022MM06,122.5,1.4,,124.3,2.4,1.0
2149,A047826,2022KW02,122.0,13.8,,127.6,17.1,3.0
2150,A047826,2022MM07,140.0,11.0,,136.2,14.2,2.9
2151,A047826,2022MM08,115.5,-0.6,,115.3,4.2,4.8
2152,A047826,2022MM09,115.6,4.6,,131.9,15.4,10.4
2153,A047826,2022KW03,123.7,5.2,,127.8,11.4,5.9
2154,A047826,2022MM10,110.3,-4.9,,127.7,5.3,10.8
2155,A047826,2022MM11,110.2,7.8,,124.1,15.9,7.5
2156,A047826,2022MM12,114.4,28.7,,132.0,45.0,12.7
2157,A047826,2022KW04,111.6,9.0,,127.9,20.2,10.2
2158,A047826,2022JJ00,115.6,15.6,,122.2,22.2,5.7
2159,A047826,2023MM01,116.7,20.6,,120.4,30.6,8.3
2160,A047826,2023MM02,99.3,1.1,,110.7,12.0,10.7
2161,A047826,2023MM03,111.3,-7.7,,130.0,3.5,12.1
2162,A047826,2023KW01,109.1,3.7,,120.4,14.0,9.9
2163,A047826,2023MM04,116.6,-2.0,,132.5,4.4,6.6
2164,A047826,2023MM05,116.6,-6.3,,135.6,2.9,9.9
2165,A047826,2023MM06,127.3,3.9,,135.8,9.3,5.2
2166,A047826,2023KW02,120.2,-1.5,,134.6,5.5,7.1
2167,A047826,2023MM07,130.0,-7.2,,135.2,-0.8,6.9
2168,A047826,2023MM08,118.3,2.4,,134.5,16.7,13.9
2169,A047826,2023MM09,109.9,-4.9,,133.7,1.4,6.6
2170,A047826,2023KW03,119.4,-3.5,,134.4,5.2,9.0
2171,A047826,2023MM10,116.4,5.5,,140.2,9.8,4.0
2172,A047826,2023MM11,117.8,6.9,,138.5,11.6,4.4
2173,A047826,2023MM12,116.8,2.1,,137.2,3.9,1.8
2174,A047826,2023KW04,117.0,4.8,,138.6,8.4,3.4
2175,A047826,2023JJ00,116.4,0.7,,132.0,8.0,7.3
2176,A047826,2024MM01,131.1,12.3,,129.0,7.1,-4.6
2177,A047826,2024MM02,106.2,6.9,,116.7,5.4,-1.4
2178,A047826,2024MM03,124.7,12.0,,144.0,10.7,-1.1
2179,A047826,2024KW01,120.6,10.6,,129.9,7.9,-2.4
2180,A047826,2024MM04,122.1,4.7,,137.0,3.4,-1.3
2181,A047826,2024MM05,130.4,11.8,,146.8,8.3,-3.1
2182,A047826,2024MM06,121.3,-4.7,,133.3,-1.8,3.0
2183,A047826,2024KW02,124.6,3.7,,139.0,3.3,-0.4
2184,A047826,2024MM07,136.3,4.9,,143.0,5.8,0.8
2185,A047826,2024MM08,128.1,8.3,,140.1,4.2,-3.8
2186,A047826,2024MM09,118.0,7.3,,144.9,8.4,1.0
2187,A047826,2024KW03,127.5,6.8,,142.7,6.1,-0.6
2188,A047826,2024MM10,119.3,2.5,,145.6,3.8,1.3
2189,A047826,2024MM11,117.6,-0.1,,143.1,3.3,3.4
2190,A047826,2024MM12,119.4,2.2,,139.7,1.8,-0.4
2191,A047826,2024KW04,118.8,1.5,,142.8,3.0,1.4
2192,A047826,2024JJ00,122.9,5.5,,138.6,5.0,-0.5
2193,A047826,2025MM01,140.5,7.2,,137.3,6.5,-0.7
2194,A047826,2025MM02,112.6,6.1,,121.1,3.7,-2.2
2195,A047826,2025MM03,132.6,6.4,,155.6,8.1,1.6
2196,A047826,2025KW01,128.6,6.6,,138.0,6.2,-0.3
2197,A047826,2025MM04,129.0,5.7,,143.5,4.8,-0.9
2198,A047826,2025MM05,131.1,0.5,,146.5,-0.2,-0.7
2199,A047826,2025MM06,126.0,3.9,,135.3,1.5,-2.3
2200,A047826,2025KW02,128.7,3.3,,141.8,2.0,-1.3
2201,A047826,2025MM07,145.3,6.6,,148.6,3.9,-2.5
2202,A047826,2025MM08,129.6,1.2,,147.0,4.9,3.7
2203,A047826,2025MM09,120.1,1.8,,151.5,4.6,2.8
2204,A047826,2025KW03,131.6,3.3,,149.0,4.5,1.1
2205,A047826,2025MM10,122.1,2.3,,149.6,2.7,0.4
2206,A047826,2025MM11,120.5,2.5,,147.6,3.2,0.7
2207,A047826,2025MM12,122.6,2.7,,143.8,3.0,0.2
2208,A047826,2025KW04,121.8,2.5,,147.0,3.0,0.4
2209,A047826,2025JJ00,127.7,3.9,,143.9,3.9,0.0
2210,A047827,2000JJ00,81.3,7.0,,70.6,9.3,2.2
2211,A047827,2001JJ00,81.9,0.8,,76.8,8.7,7.9
2212,A047827,2002JJ00,81.0,-1.0,,78.2,1.8,2.9
2213,A047827,2003JJ00,81.9,1.1,,78.6,0.5,-0.5
2214,A047827,2004JJ00,84.3,2.9,,79.7,1.4,-1.5
2215,A047827,2005JJ00,87.8,4.2,,82.4,3.4,-0.7
2216,A047827,2006JJ00,94.0,7.1,,89.3,8.3,1.2
2217,A047827,2007JJ00,96.0,2.1,,92.2,3.3,1.1
2218,A047827,2008JJ00,98.0,2.1,,93.7,1.7,-0.4
2219,A047827,2009JJ00,97.0,-1.0,,93.4,-0.3,0.7
2220,A047827,2010JJ00,98.9,1.9,,95.7,2.5,0.5
2221,A047827,2011JJ00,100.4,1.6,,98.4,2.8,1.2
2222,A047827,2012JJ00,97.3,-3.1,,95.7,-2.8,0.4
2223,A047827,2013JJ00,90.9,-6.6,,90.6,-5.3,1.3
2224,A047827,2014JJ00,91.5,0.6,,90.8,0.2,-0.4
2225,A047827,2015JJ00,94.0,2.8,,92.2,1.5,-1.3
2226,A047827,2016JJ00,91.9,-2.3,,90.3,-2.1,0.2
2227,A047827,2017JJ00,96.5,5.0,,94.8,5.1,0.1
2228,A047827,2018JJ00,95.9,-0.7,,93.4,-1.5,-0.8
2229,A047827,2019JJ00,99.2,3.5,,99.1,6.1,2.5
2230,A047827,2000MM01,64.8,3.4,,60.7,2.9,-0.5
2231,A047827,2000MM02,53.2,11.4,,52.0,13.0,1.4
2232,A047827,2000MM03,67.8,6.6,,67.9,9.9,3.1
2233,A047827,2000KW01,61.9,6.8,,60.2,8.3,1.4
2234,A047827,2000MM04,82.6,8.0,,71.6,11.9,3.6
2235,A047827,2000MM05,97.9,11.1,,82.9,16.1,4.5
2236,A047827,2000MM06,83.6,-7.4,,69.6,-2.4,5.5
2237,A047827,2000KW02,88.0,3.6,,74.7,8.4,4.6
2238,A047827,2000MM07,97.5,3.1,,79.4,3.9,0.8
2239,A047827,2000MM08,81.2,16.1,,67.3,13.9,-1.9
2240,A047827,2000MM09,100.5,19.5,,79.9,21.3,1.5
2241,A047827,2000KW03,93.1,12.3,,75.5,12.5,0.2
2242,A047827,2000MM10,88.6,1.9,,76.0,5.4,3.4
2243,A047827,2000MM11,74.3,8.9,,66.9,10.8,1.8
2244,A047827,2000MM12,83.1,5.8,,73.1,7.6,1.7
2245,A047827,2000KW04,82.0,5.3,,72.0,7.8,2.4
2246,A047827,2001MM01,66.6,2.9,,66.0,8.8,5.7
2247,A047827,2001MM02,53.1,-0.2,,54.8,5.3,5.6
2248,A047827,2001MM03,71.7,5.7,,74.2,9.3,3.4
2249,A047827,2001KW01,63.8,3.0,,65.0,8.0,4.8
2250,A047827,2001MM04,80.9,-2.0,,73.3,2.4,4.5
2251,A047827,2001MM05,102.7,4.9,,92.9,12.0,6.8
2252,A047827,2001MM06,90.6,8.3,,80.8,16.0,7.1
2253,A047827,2001KW02,91.4,3.8,,82.3,10.2,6.1
2254,A047827,2001MM07,91.3,-6.4,,81.0,2.0,9.1
2255,A047827,2001MM08,78.6,-3.2,,71.7,6.5,10.1
2256,A047827,2001MM09,107.5,7.0,,94.9,18.8,11.0
2257,A047827,2001KW03,92.5,-0.6,,82.5,9.3,10.0
2258,A047827,2001MM10,84.2,-4.9,,79.6,4.8,10.2
2259,A047827,2001MM11,72.5,-2.4,,72.1,7.7,10.3
2260,A047827,2001MM12,82.7,-0.5,,80.0,9.4,9.9
2261,A047827,2001KW04,79.8,-2.7,,77.2,7.2,10.2
2262,A047827,2002MM01,65.6,-1.6,,66.7,1.0,2.6
2263,A047827,2002MM02,53.5,0.8,,58.1,6.2,5.4
2264,A047827,2002MM03,73.8,3.0,,80.7,8.8,5.6
2265,A047827,2002KW01,64.3,0.8,,68.5,5.4,4.6
2266,A047827,2002MM04,85.8,6.0,,81.1,10.6,4.3
2267,A047827,2002MM05,90.6,-11.8,,84.0,-9.6,2.5
2268,A047827,2002MM06,91.8,1.4,,84.6,4.8,3.3
2269,A047827,2002KW02,89.4,-2.2,,83.2,1.1,3.4
2270,A047827,2002MM07,91.5,0.2,,83.6,3.2,3.0
2271,A047827,2002MM08,79.0,0.5,,72.8,1.6,1.2
2272,A047827,2002MM09,98.9,-8.0,,89.0,-6.2,1.9
2273,A047827,2002KW03,89.8,-2.9,,81.8,-0.8,2.1
2274,A047827,2002MM10,89.9,6.7,,86.1,8.2,1.4
2275,A047827,2002MM11,69.6,-4.0,,70.8,-1.8,2.3
2276,A047827,2002MM12,82.5,-0.3,,80.5,0.6,0.9
2277,A047827,2002KW04,80.7,1.1,,79.1,2.5,1.4
2278,A047827,2003MM01,69.9,6.6,,72.5,8.7,2.0
2279,A047827,2003MM02,57.4,7.4,,61.9,6.4,-0.9
2280,A047827,2003MM03,77.2,4.6,,85.9,6.4,1.8
2281,A047827,2003KW01,68.2,6.0,,73.4,7.2,1.1
2282,A047827,2003MM04,93.3,8.8,,86.7,7.0,-1.7
2283,A047827,2003MM05,92.5,2.1,,85.1,1.4,-0.7
2284,A047827,2003MM06,89.9,-2.2,,79.0,-6.7,-4.6
2285,A047827,2003KW02,91.9,2.8,,83.6,0.5,-2.2
2286,A047827,2003MM07,91.4,0.0,,82.8,-1.0,-1.0
2287,A047827,2003MM08,80.8,2.3,,75.0,3.0,0.7
2288,A047827,2003MM09,93.6,-5.4,,85.0,-4.5,0.9
2289,A047827,2003KW03,88.6,-1.3,,80.9,-1.1,0.2
2290,A047827,2003MM10,91.0,1.2,,85.4,-0.8,-2.0
2291,A047827,2003MM11,68.5,-1.6,,68.5,-3.1,-1.5
2292,A047827,2003MM12,77.7,-5.9,,75.3,-6.5,-0.7
2293,A047827,2003KW04,79.0,-2.0,,76.4,-3.4,-1.4
2294,A047827,2004MM01,74.0,5.9,,75.9,4.7,-1.1
2295,A047827,2004MM02,56.2,-2.1,,61.0,-1.3,0.8
2296,A047827,2004MM03,74.0,-4.1,,80.3,-6.5,-2.5
2297,A047827,2004KW01,68.1,-0.1,,72.4,-1.4,-1.2
2298,A047827,2004MM04,97.1,4.0,,89.8,3.6,-0.5
2299,A047827,2004MM05,97.5,5.4,,88.9,4.4,-0.9
2300,A047827,2004MM06,93.2,3.7,,82.7,4.6,0.9
2301,A047827,2004KW02,95.9,4.4,,87.1,4.2,-0.2
2302,A047827,2004MM07,96.8,5.9,,85.5,3.3,-2.5
2303,A047827,2004MM08,84.5,4.6,,76.3,1.7,-2.8
2304,A047827,2004MM09,99.5,6.3,,87.3,2.7,-3.4
2305,A047827,2004KW03,93.6,5.6,,83.0,2.6,-2.9
2306,A047827,2004MM10,87.9,-3.3,,84.0,-1.7,1.7
2307,A047827,2004MM11,65.0,-5.0,,64.6,-5.8,-0.8
2308,A047827,2004MM12,85.7,10.4,,79.8,6.1,-3.9
2309,A047827,2004KW04,79.6,0.7,,76.1,-0.4,-1.0
2310,A047827,2005MM01,67.5,-8.8,,68.1,-10.2,-1.6
2311,A047827,2005MM02,55.8,-0.8,,59.3,-2.8,-2.1
2312,A047827,2005MM03,82.4,11.4,,87.1,8.4,-2.6
2313,A047827,2005KW01,68.6,0.7,,71.5,-1.2,-1.9
2314,A047827,2005MM04,95.4,-1.7,,87.4,-2.7,-0.9
2315,A047827,2005MM05,93.6,-4.0,,83.8,-5.7,-1.8
2316,A047827,2005MM06,101.4,8.8,,89.8,8.7,-0.2
2317,A047827,2005KW02,96.8,0.9,,87.0,-0.1,-1.0
2318,A047827,2005MM07,97.5,0.7,,85.1,-0.5,-1.2
2319,A047827,2005MM08,90.1,6.6,,80.3,5.2,-1.3
2320,A047827,2005MM09,109.7,10.3,,96.9,11.1,0.7
2321,A047827,2005KW03,99.1,5.9,,87.4,5.3,-0.6
2322,A047827,2005MM10,93.5,6.3,,89.2,6.2,-0.1
2323,A047827,2005MM11,75.4,15.9,,74.9,16.0,0.1
2324,A047827,2005MM12,91.3,6.5,,86.8,8.7,2.0
2325,A047827,2005KW04,86.7,9.0,,83.6,9.9,0.8
2326,A047827,2006MM01,74.5,10.4,,74.8,9.7,-0.6
2327,A047827,2006MM02,59.6,6.8,,63.5,7.1,0.3
2328,A047827,2006MM03,81.4,-1.2,,87.9,1.0,2.3
2329,A047827,2006KW01,71.8,4.7,,75.4,5.5,0.7
2330,A047827,2006MM04,101.5,6.4,,95.4,9.1,2.6
2331,A047827,2006MM05,116.1,24.1,,106.1,26.5,2.0
2332,A047827,2006MM06,106.8,5.4,,94.8,5.5,0.2
2333,A047827,2006KW02,108.2,11.7,,98.7,13.5,1.6
2334,A047827,2006MM07,97.1,-0.4,,82.8,-2.6,-2.2
2335,A047827,2006MM08,108.8,20.7,,98.9,23.1,2.0
2336,A047827,2006MM09,110.1,0.4,,99.2,2.4,2.0
2337,A047827,2006KW03,105.3,6.3,,93.6,7.1,0.8
2338,A047827,2006MM10,97.6,4.4,,94.5,6.0,1.5
2339,A047827,2006MM11,80.3,6.5,,81.5,8.9,2.2
2340,A047827,2006MM12,94.5,3.5,,91.6,5.6,2.1
2341,A047827,2006KW04,90.8,4.7,,89.2,6.7,1.9
2342,A047827,2007MM01,75.7,1.6,,75.9,1.5,-0.1
2343,A047827,2007MM02,67.8,13.9,,70.1,10.4,-3.1
2344,A047827,2007MM03,95.8,17.8,,104.3,18.6,0.7
2345,A047827,2007KW01,79.8,11.1,,83.4,10.6,-0.4
2346,A047827,2007MM04,117.3,15.6,,110.5,15.8,0.2
2347,A047827,2007MM05,98.5,-15.2,,91.2,-14.1,1.3
2348,A047827,2007MM06,108.3,1.4,,97.9,3.3,1.9
2349,A047827,2007KW02,108.0,-0.1,,99.8,1.1,1.2
2350,A047827,2007MM07,98.5,1.5,,89.5,8.0,6.4
2351,A047827,2007MM08,97.0,-10.8,,90.1,-8.9,2.2
2352,A047827,2007MM09,124.7,13.2,,113.7,14.6,1.2
2353,A047827,2007KW03,106.7,1.4,,97.7,4.4,3.0
2354,A047827,2007MM10,96.8,-0.8,,94.0,-0.6,0.3
2355,A047827,2007MM11,76.9,-4.3,,77.1,-5.4,-1.2
2356,A047827,2007MM12,95.0,0.5,,91.8,0.1,-0.4
2357,A047827,2007KW04,89.6,-1.4,,87.6,-1.8,-0.4
2358,A047827,2008MM01,80.8,6.8,,80.4,6.0,-0.8
2359,A047827,2008MM02,77.9,14.8,,78.7,12.2,-2.3
2360,A047827,2008MM03,79.8,-16.7,,90.6,-13.1,4.4
2361,A047827,2008KW01,79.5,-0.4,,83.2,-0.2,0.1
2362,A047827,2008MM04,101.3,-13.7,,98.1,-11.2,2.9
2363,A047827,2008MM05,116.9,18.7,,110.7,21.4,2.3
2364,A047827,2008MM06,106.3,-1.9,,97.0,-0.9,1.0
2365,A047827,2008KW02,108.2,0.1,,102.0,2.1,2.0
2366,A047827,2008MM07,104.8,6.4,,92.8,3.7,-2.5
2367,A047827,2008MM08,106.2,9.5,,95.6,6.1,-3.1
2368,A047827,2008MM09,125.7,0.8,,115.4,1.5,0.7
2369,A047827,2008KW03,112.3,5.2,,101.3,3.6,-1.5
2370,A047827,2008MM10,100.6,3.9,,97.6,3.8,-0.1
2371,A047827,2008MM11,78.7,2.4,,77.0,-0.2,-2.6
2372,A047827,2008MM12,97.1,2.1,,90.7,-1.1,-3.2
2373,A047827,2008KW04,92.1,2.9,,88.4,0.9,-1.9
2374,A047827,2009MM01,86.1,6.5,,84.3,4.8,-1.6
2375,A047827,2009MM02,74.0,-4.9,,75.1,-4.5,0.4
2376,A047827,2009MM03,82.4,3.3,,93.0,2.6,-0.7
2377,A047827,2009KW01,80.9,1.7,,84.1,1.1,-0.6
2378,A047827,2009MM04,113.0,11.5,,107.8,9.9,-1.5
2379,A047827,2009MM05,102.1,-12.6,,96.3,-13.0,-0.4
2380,A047827,2009MM06,106.0,-0.2,,96.3,-0.7,-0.5
2381,A047827,2009KW02,107.1,-1.0,,100.2,-1.8,-0.8
2382,A047827,2009MM07,107.4,2.4,,97.2,4.8,2.3
2383,A047827,2009MM08,93.8,-11.7,,84.1,-12.0,-0.4
2384,A047827,2009MM09,120.7,-4.0,,112.9,-2.2,1.9
2385,A047827,2009KW03,107.3,-4.4,,98.0,-3.2,1.3
2386,A047827,2009MM10,105.9,5.3,,105.8,8.4,2.9
2387,A047827,2009MM11,70.9,-9.9,,70.5,-8.4,1.7
2388,A047827,2009MM12,101.7,4.8,,97.4,7.4,2.5
2389,A047827,2009KW04,92.8,0.8,,91.2,3.2,2.4
2390,A047827,2010MM01,85.4,-0.8,,86.9,3.1,3.9
2391,A047827,2010MM02,69.9,-5.6,,71.8,-4.5,1.2
2392,A047827,2010MM03,89.9,9.0,,100.1,7.6,-1.3
2393,A047827,2010KW01,81.7,1.1,,86.2,2.5,1.4
2394,A047827,2010MM04,101.8,-9.9,,98.6,-8.6,1.5
2395,A047827,2010MM05,96.1,-5.9,,93.1,-3.4,2.6
2396,A047827,2010MM06,108.8,2.6,,101.3,5.2,2.5
2397,A047827,2010KW02,102.3,-4.5,,97.6,-2.5,2.1
2398,A047827,2010MM07,107.2,-0.2,,97.4,0.2,0.4
2399,A047827,2010MM08,103.9,10.8,,93.8,11.5,0.7
2400,A047827,2010MM09,132.8,10.0,,122.2,8.3,-1.6
2401,A047827,2010KW03,114.6,6.8,,104.5,6.5,-0.3
2402,A047827,2010MM10,102.9,-2.8,,99.4,-6.0,-3.3
2403,A047827,2010MM11,85.4,20.5,,84.8,20.2,-0.2
2404,A047827,2010MM12,102.7,1.0,,99.1,1.7,0.8
2405,A047827,2010KW04,97.0,4.5,,94.4,3.5,-0.9
2406,A047827,2011MM01,87.8,2.9,,86.3,-0.6,-3.4
2407,A047827,2011MM02,79.7,14.1,,78.5,9.4,-4.1
2408,A047827,2011MM03,97.9,8.9,,102.6,2.5,-5.9
2409,A047827,2011KW01,88.5,8.3,,89.1,3.4,-4.5
2410,A047827,2011MM04,114.9,12.8,,114.6,16.3,3.1
2411,A047827,2011MM05,98.1,2.1,,97.5,4.8,2.6
2412,A047827,2011MM06,108.1,-0.7,,101.8,0.5,1.2
2413,A047827,2011KW02,107.0,4.7,,104.7,7.2,2.4
2414,A047827,2011MM07,107.3,0.2,,98.6,1.3,1.1
2415,A047827,2011MM08,105.6,1.6,,96.0,2.4,0.8
2416,A047827,2011MM09,116.4,-12.3,,108.2,-11.5,1.0
